id,imdb_id,popularity,budget,revenue,original_title,cast,homepage,director,tagline,keywords,overview,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj
276922,tt2551396,0.104985,0,0,Come Back to Me,Matt Passmore|Katie Walder|Nathan Keyes|Laura Gordon|Caroline Clements,,Paul Leyden,,horror|thriller|mysterious,"Sarah &amp; Josh are married suburbanites. After a car accident, Sarah suffers blackouts &amp; ends up pregnant though Josh is sterile. As her life spirals she hides a camera in her home &amp; unlocks a horrific secret with far-reaching consequences.",90,Horror,,7/25/14,20,5.6,2014,0,0
280690,tt2372222,0.466373,0,0,Kick,Salman Khan|Jacqueline Fernandez|Nawazuddin Siddiqui|Randeep Hooda|Mithun Chakraborty,,Sajid Nadiadwala,,,"An adrenaline junkie walks away from a whirlwind romance and embraces a new life as a thief, though he soon finds himself pursued by veteran police officer and engaged in a turf war with a local gangster.",146,Romance|Action|Comedy,,7/25/14,43,6.2,2014,0,0
281778,tt3297792,0.188264,0,0,Survivor,Danielle Chuchran|Kevin Sorbo|Rocky Myers|Ruby Jones|Melanie Stone,http://www.arrowstormentertainment.com/#!survivor/c1wjl,John Lyde,Alone. Stranded. Deadly,survivor,"During their search for a habitable planet the last living humans crash-land on a barren world, inhabited by bloodthirsty aliens and mysterious post-apocalyptic warriors.",93,Science Fiction|Action|Fantasy,Arrowstorm Entertainment,7/22/14,23,4.9,2014,0,0
253235,tt2465146,0.485296,30000000,25312387,And So It Goes,Michael Douglas|Diane Keaton|Sterling Jerins|Paloma GuzmÃ¡n|Frances Sternhagen,,Rob Reiner,,grandfather granddaughter relationship|neighbor|wealthy|elderly|estrangement,A self-centered realtor enlists the help of his neighbor when he's suddenly left in charge of the granddaughter he never knew existed until his estranged son drops her off at his home.,94,Comedy|Drama|Romance,Castle Rock Entertainment|Envision Entertainment|ASIG Productions,7/20/14,111,5.7,2014,27632731.5231437,23315013.1393638
250388,tt3448226,0.40674,0,0,Rampage: Capital Punishment,Brendan Fletcher|Lochlyn Munro|Mike Dopud|Michaela Mann|Bruce Blain,,Uwe Boll,Land of the Free. Home of the Insane.,hostage|sequel|rampage|massacre,"A man takes over a TV station and holds a number of hostages as a political platform to awaken humanity, instead of money.",93,Action|Crime|Thriller,Boll Kino Beteiligungs GmbH & Co. KG|Studio West Productions(VCC)|Amok II Productions,7/19/14,49,5.6,2014,0,0
277688,tt3279176,0.131462,0,0,Suburban Gothic,Matthew Gray Gubler|Ray Wise|Kat Dennings|Sally Kirkland|Jeffrey Combs,,Richard Bates Jr.,This dead end town just got a lot deader.,supernatural|evil spirit|spirit|paranormal activity,"An awkward, unemployed man who can talk to the dead teams up with a rebellious bartender to find the vengeful ghost that's been terrorizing their town.",90,Horror|Comedy,New Normal Films,7/19/14,19,5.1,2014,0,0
244267,tt2884206,2.260131,0,336472,I Origins,Michael Pitt|Brit Marling|Astrid BergÃ¨s-Frisbey|Steven Yeun|Dorien Makhloghi,,Mike Cahill,,independent film|eyes|molecular biologist,"I Origins follows a molecular biologist studying the evolution of the human eye.  He finds his work permeating his life after a brief encounter with an exotic young woman who slips away from him.  As his research continues years later with his lab partner, they make a stunning scientific discovery that has far reaching implications and complicates both his scientific and and spiritual beliefs.  Traveling half way around the world, he risks everything he has ever known to validate his theory.",106,Science Fiction|Drama,Verisimilitude|Bersin Pictures|WeWork Studios,7/18/14,652,7.5,2014,0,309921.348035174
243683,tt2626350,2.303556,45000000,86165646,Step Up All In,Ryan Guzman|Briana Evigan|Stephen Boss|Misha Gabriel|Izabella Miko,http://stepupmovie.com/,Trish Sie,Every Step Has Led To This,street artist|dance contest|woman director,"All-stars from the previous Step Up installments come together in glittering Las Vegas, battling for a victory that could define their dreams and their careers.",112,Romance|Drama|Music,Summit Entertainment|Offspring Entertainment,7/16/14,421,6.7,2014,41449097.2847156,79366405.4145416
240832,tt2872732,5.947136,40000000,463360063,Lucy,Scarlett Johansson|Morgan Freeman|Choi Min-sik|Amr Waked|Julian Rhind-Tutt,http://lucymovie.com/,Luc Besson,The average person uses 10% of their brain capacity. Imagine what she could do with 100%.,artificial intelligence|intelligence|drug mule|futuristic|drug,"A woman, accidentally caught in a dark deal, turns the tables on her captors and transforms into a merciless warrior evolved beyond human logic.",89,Action|Science Fiction,Universal Pictures|TF1 Films Production|Canal+|EuropaCorp|CinÃ©+,7/14/14,3699,6.3,2014,36843642.0308583,426796807.314199
252102,tt3283556,0.267446,0,0,Land Ho!,Paul Eenhoorn|Earl Lynn Nelson|Karrie Crouse|Elizabeth McKee|Alice Olivia Clarke,,Aaron Katz|Martha Stephens,Come party with these guys!,woman director,A pair of former brothers-in-law embark on a road trip through Iceland.,96,Comedy|Adventure,Unbound Feet Productions|Syncopated Films|Vintage Pictures|Gamechanger Films|Max Cap Productions,7/11/14,17,5.8,2014,0,0
276928,tt3678938,0.004282,0,0,Humpty Sharma Ki Dulhania,Varun Dhawan|Alia Bhatt|Ashutosh Rana|Siddharth Shukla,,Shashank Khaitan,,,The carefree son (Varun Dhawan) of a campus bookstore owner and an unattainable beauty (Alia Bhatt) find that their love-hate relationship is turning into all love.,133,Drama|Comedy|Romance,,7/11/14,23,6.4,2014,0,0
281418,tt2497980,0.29364,0,0,The Lookalike,Justin Long|Jerry O'Connell|Gillian Jacobs|Scottie Thompson|Gina Gershon,,Richard Gray,If looks could kill.,look-alike|drug lord,Two crooks looking out for a drug lord's love interest scramble to find a look-alike after she dies unexpectedly.,100,Thriller|Crime|Drama,Yellow Brick Films|Emedia Films,7/11/14,11,5,2014,0,0
288301,tt3997238,0.002599,0,0,Do I Sound Gay?,Michael Airington|Margaret Cho|Tim Gunn|Jeff Hiller|Dan Savage,http://www.doisoundgay.com,David Thorpe,,homosexuality,"Is there such a thing as a ""gay voice""? Why do some people sound gay but not others? Why is sounding gay beloved in pop culture, from Liberace to Modern Family, but also a trigger for bullying and harassment? The feature documentary  Do I Sound Gay?",77,Documentary,,7/10/14,12,5.8,2014,0,0
280922,tt3042626,0.167083999999999,0,0,Asthma,Benedict Samuel|Krysten Ritter|Nick Nolte|Rosanna Arquette|Goran Visnjic,,Jake Hoffman,,artist|musician|escape|classic|car,A young musician takes a beautiful tattoo artist on a ride in a stolen classic car.,90,Romance|Drama,"Thank You, Brain! Productions|Out Of The Woods Productions|Sunny Field Entertainment",7/8/14,10,6.5,2014,0,0
246400,tt2920540,0.600919,0,0,"20,000 Days on Earth",Nick Cave|Warren Ellis|Blixa Bargeld|Susie Bick|Arthur Cave,http://www.20000daysonearth.com/,Iain Forsyth|Jane Pollard,,woman director|part fiction|docu fiction,A semi-fictionalized documentary about a day in the life of Australian musician Nick Cave's persona.,97,Music|Documentary|Drama,British Film Institute (BFI)|Film4|Corniche Pictures,7/5/14,46,6.8,2014,0,0
328763,tt3033948,1.014673,0,0,Echoes,Steven Brand|Kevin Brewerton|Ivory Dortch|Kate French,,Nils Timm,The truth is a nightmare.,sleep|paralysis,"A young writer experiences visions during episodes of sleep paralysis, and she retreats with her boyfriend to an isolated house in the desert. As the visions worsen, she teeters on the edge of insanity as she uncovers a life-threatening secret.",88,Drama|Horror|Thriller,FatFree Films,7/5/14,11,3.3,2014,0,0
266102,tt2403393,0.181227,0,0,Desert Dancer,Freida Pinto|Reece Ritchie|Tom Cullen|Nazanin Boniadi|Marama Corlett,,Richard Raymond,Be Brave. Be Bold. Be Free.,dance|ban from profession|biography|iran|oppression,"Inspirational true story of Iranian dancer Afshin Ghaffarian, who risked his life for his dream to become a dancer despite a nationwide dancing ban.",98,Drama,Head Gear Films|Lipsync Productions|May 13 Films|CrossDay Productions Ltd.|Morocco Film Assistance,7/3/14,13,6.5,2014,0,0
200727,tt1638002,2.295091,0,4439431,"Love, Rosie",Lily Collins|Sam Claflin|Suki Waterhouse|Christian Cooke|Tamsin Egerton,,Christian Ditter,Right Love. Wrong Time.,based on novel|male female relationship|teenage pregnancy|best friends in love|missed opportunity,Rosie and Alex are best friends. They are suddenly separated when Alex and his family move from Dublin to America. Can their friendship survive years and miles? Will they gamble everything for true love?,102,Comedy|Romance,Constantin Film|Octagon Films,7/2/14,904,7.6,2014,0,4089120.16461739
226486,tt2103254,0.966048,20000000,100525432,Tammy,Melissa McCarthy|Susan Sarandon|Kathy Bates|Allison Janney|Dan Aykroyd,,Ben Falcone,She hit the road. The road hit back.,,"After losing her job and learning that her husband has been unfaithful, a woman hits the road with her profane, hard-drinking grandmother.",97,Comedy,New Line Cinema|Gary Sanchez Productions,7/2/14,381,5.1,2014,18421821.0154291,92593075.7901349
253310,tt2182256,0.465438,0,0,Premature,John Karna|Katie Findlay|Craig Roberts|Alan Tudyk|Carlson Young,,Dan Beers,,,"On the most important day of his young life, a high school senior is forced to relive his failed attempt at losing his virginity over and over again, until he gets it right.",93,Comedy,,7/2/14,67,5.1,2014,0,0
184346,tt2377322,0.641676,30000000,0,Deliver Us from Evil,Eric Bana|Edgar RamÃ­rez|Olivia Munn|Joel McHale|Sean Harris,,Scott Derrickson,You haven't seen true evil,possessed|demon|occult|demonic possession,"New York police officer Ralph Sarchie investigates a series of crimes. He joins forces with an unconventional priest, schooled in the rites of exorcism, to combat the possessions that are terrorizing their city.",118,Thriller|Crime|Horror,Jerry Bruckheimer Films|Screen Gems|LStar Capital,7/1/14,474,6,2014,27632731.5231437,0
279661,tt3449040,0.113265,0,0,Killer Legends,Rachel Mills|Joshua Zeman,,Joshua Zeman|Rachel Mills,Be careful where the truth may lead...,,"Delving into our collective nightmares, this horror-documentary investigates the origins of our most terrifying urban legends and the true stories that may have inspired them.",86,History|Crime|Horror|Documentary,,7/1/14,14,5.4,2014,0,0
282297,tt3302820,0.11619,117,0,Cowspiracy: The Sustainability Secret,,http://cowspiracy.com/,Kip Anderson|Keegan Kuhn,There is one single industry destroying the planet more than any other. But no one wants to talk about it...,climate change|cow|food|environment|sustainable,"""COWSPIRACY: The Sustainability Secret"" is a groundbreaking feature-length environmental documentary following an intrepid filmmaker as he uncovers the most destructive industry facing the planet today, and investigates why the world's leading environmental organizations are too afraid to talk about it.  This documentary will be as eye-opening as ""Blackfish"" and as inspiring as ""An Inconvenient Truth.""",85,Documentary,First Spark Media|A.U.M. Films,7/1/14,66,7.6,2014,107.76765294026,0
279171,tt3756722,0.323009,0,0,Outlaw Prophet: Warren Jeffs,Joey King|Tony Goldwyn|Martin Landau|Molly Parker|Alex Knight,http://www.mylifetime.com/movies/outlaw-prophet-warren-jeffs,Gabriel Range,,biography|based on true story|true crime|religious fundamentalism,"Cult leader Warren Jeffs rises to power in the polygamist Mormon sect once headed by his late father, but some of his wives fight back to bring him to justice. Based on a true story.",120,Drama|Crime|TV Movie,Lifetime Television,6/28/14,12,5.9,2014,0,0
180296,tt2398249,0.119415,0,0,They Came Together,Paul Rudd|Amy Poehler|Bill Hader|Ellie Kemper|Cobie Smulders,,David Wain,He came...She came...They both came,,A small business owner is about to lose her shop to a major corporate development.,84,Comedy,Lionsgate,6/27/14,115,5.2,2014,0,0
250658,tt3268458,0.220064,0,0,The Internet's Own Boy: The Story of Aaron Swartz,Aaron Swartz|Tim Berners-Lee|Cory Doctorow|Peter Eckersley|Lawrence Lessig,,Brian Knappenberger,Information is power.,hacker|internet|aaron swartz,Programming prodigy and information activist Aaron Swartz achieved groundbreaking work in social justice and political organizing. His passion for open access ensnared him in a legal nightmare that ended with the taking of his own life at the age of 26.,105,Documentary,Participant Media|FilmBuff|Luminant Media|Unjustus Films,6/27/14,117,7.8,2014,0,0
119450,tt2103281,4.452507,170000000,708200000,Dawn of the Planet of the Apes,Andy Serkis|Jason Clarke|Toby Kebbell|Keri Russell|Judy Greer,,Matt Reeves,One last chance for peace.,leader|colony|post-apocalyptic|dystopia|sequel,"A group of scientists in San Francisco struggle to stay alive in the aftermath of a plague that is wiping out humanity, while Caesar tries to maintain dominance over his community of intelligent apes.",130,Science Fiction|Action|Drama|Thriller,Ingenious Media|Chernin Entertainment|TSG Entertainment,6/26/14,2625,7.4,2014,156585478.631148,652316682.156347
288463,tt2992524,0.082565,0,0,The Guvnors,Harley Sylvester|Doug Allen|Jay Simpson|Vas Blackwood|Lee Nicholas Harris,,Gabe Turner,Revenge is its own executioner,london|violence|clans|suburban|two generation,"The Guvnors is a violent thriller set amongst the clans and firms of South East London, bringing two generations together in brutal conflict.",95,Crime|Thriller,Fulwell 73|DP Films|Creativity Capital,6/24/14,16,5.4,2014,0,0
256690,tt2066048,0.310285,0,0,Ribbit,Johan Raja Lawak|Nurul Elfira Loy|Awie|Aznil Hj Nawawi|The Glam Girls,,Mamat Khalid,A frog with an identity crisis,adventure|animation|animal|3d animation,A frog who hates the water and jumping wishes that he could be like the other animals in the Amazon rainforest.,88,Animation|Comedy|Family|Adventure,KRU Studios,6/21/14,10,3.4,2014,0,0
279828,tt1698647,0.09733,0,0,Delirium,Emma Roberts|Gregg Sulkin|Ian Anthony Dale|Billy Campbell|Michael Michele,,Rodrigo GarcÃ­a,A brave new world without love,based on novel|dystopia|love|teenager|failed tv pilot,"Set in a world where love is deemed illegal and can be eradicated with a special procedure. With 95 days to go until her scheduled treatment, Lena Holoway does the unthinkable, she falls in love.",43,Adventure|Fantasy|Romance|Science Fiction,20th Century Fox Television|Chernin Entertainment|Mazur / Kaplan Company,6/20/14,30,6.6,2014,0,0
184098,tt2239832,1.041267,24000000,70181428,Think Like a Man Too,Kevin Hart|Regina Hall|Michael Ealy|Jerry Ferrara|Taraji P. Henson,,Tim Story,,,"All the couples are back for a wedding in Las Vegas, but plans for a romantic weekend go awry when their various misadventures get them into some compromising situations that threaten to derail the big event.",106,Comedy|Romance,Screen Gems|Will Packer Productions|Silver State Production Services,6/19/14,175,6.2,2014,22106185.218515,64643485.2611615
269173,tt2962726,0.550453,0,0,The Anomaly,Ian Somerhalder|Alexis Knapp|Noel Clarke|Luke Hemsworth|Michael Bisping,https://www.facebook.com/TheAnomalyMovie?fref=ts,Noel Clarke,"If you only had 09 minutes 47 seconds, What would you do?",technology|future|mind control|kidnapping|conspiracy,A former soldier is taken captive and awakens in the back of a van where he learns that he only has a few moments to figure out how he got there.,97,Thriller|Action|Science Fiction,Unstoppable Entertainment|thefyzz|Tea Shop & Film Company,6/19/14,104,4.7,2014,0,0
